;amber;amethyst;apricot;azure;black;blue;brown;burgundy;cerulean;cobalt;coffee;coral;crimson;emerald;grey;green;indigo;ivory;jade;lavender;lilac;lime;magenta;maroon;olive;orange;ochre;peach;pear;pink;plum;purple;red;rose;ruby;salmon;sapphire;scarlet;silvery;tan;teal;turquoise;violet;white;yellow
5.39.BRAN;0;0;0;0;20;1;2;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;10;6;0;0;0;0;0;0;0;0;0;9;0
5.40.JON;0;0;0;0;15;1;1;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;6;2;0;0;0;0;0;0;0;0;0;12;1
5.41.DAENERYS;0;0;0;0;4;4;5;1;0;0;0;0;0;0;9;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;2;0;0;0;0;0;0;0;0;0;5;0
5.44.JON;0;0;0;0;5;1;2;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;4;0
5.45.TYRION;0;0;0;0;3;4;1;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;6;4;0;0;0;1;0;0;0;0;0;1;0
5.48.DAENERYS;0;0;0;0;4;4;4;0;0;0;0;0;0;0;3;4;0;1;0;0;0;0;0;1;2;1;0;0;0;2;0;2;5;3;0;0;0;0;0;0;0;0;0;4;2
5.49.JON;0;0;0;0;10;2;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;5;2;0;0;0;0;0;0;0;0;0;1;0
5.52.TYRION;0;0;0;0;2;1;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;5;4;1;0;0;0;0;0;0;0;0;5;2;16
5.53.JAIME;0;0;0;0;3;1;7;0;0;0;0;0;1;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;1;0;0;0;0;0;3;1
5.54.JON;0;0;0;0;16;0;1;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;13;1;2;0;0;2;0;0;0;0;0;6;0
5.55.DAENERYS;1;0;0;0;3;0;10;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;4;4
5.56.THEON;0;0;0;0;2;0;4;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;4;5;0;0;0;0;1;0;0;0;1;12;1
5.57.DAENERYS;0;0;0;0;15;3;4;0;0;0;0;0;0;0;0;2;1;0;0;0;1;0;0;0;0;2;0;0;0;1;0;3;18;5;0;0;0;3;0;0;0;0;0;5;4
5.58.JON;2;0;0;0;16;3;0;0;0;0;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;7;3;0;0;0;0;0;0;0;0;0;11;0
5.59.CERSEI;0;0;0;0;2;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;6;2;0;0;0;0;0;0;0;0;0;3;0
5.62.TYRION;0;0;0;0;2;0;12;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;5;0;2;1;1;0;0;0;0;1;0;0;0;0;1;6
5.63.JON;1;0;0;0;19;1;2;0;0;0;0;0;0;0;2;2;0;1;1;0;0;0;0;0;0;0;0;0;0;2;0;1;8;3;0;0;0;0;0;0;0;0;0;6;1
5.68.VICTARION;1;0;0;0;19;2;0;0;0;0;0;0;0;0;2;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;2;2
5.70.CERSEI;0;0;0;0;1;0;1;0;0;0;0;0;2;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;7;5;0;0;0;0;0;0;0;0;0;6;1
5.71.TYRION;0;0;0;0;1;0;15;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0
5.74.JON;0;0;0;0;14;1;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;13;0;1;0;0;1;0;0;0;0;0;8;0
5.76.DAENERYS;0;0;0;0;3;4;5;0;0;1;0;0;0;0;1;14;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;6;5;0;0;0;0;1;0;0;0;0;1;3
5.77.EPILOGUE;0;0;0;0;4;0;1;0;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;3;0;0;0;0;0;0;0;0;0;13;0
